office,town,candidate,party,votes,vote_percent
United States Senator,Southbury,Matthew M. Corey,R,5973,47.75%
United States Senator,Southbury,Christopher S. Murphy,WF,228,1.82%
United States Senator,Southbury,Justin C. Paglino,G,56,0.45%
United States Senator,Southbury,Robert Finley Hyde,CGG,70,0.56%
United States Senator,Southbury,John Flynn,WI,0,0.00%
Representative in Congress 5,Southbury,Jahana Hayes,D,5993,47.75%
Representative in Congress 5,Southbury,George Logan,R,6352,50.61%
Representative in Congress 5,Southbury,Jahana Hayes,WF,193,1.54%
Representative in Congress 5,Southbury,Ahmad AJ Darwish,WI,11,0.09%
Representative in Congress 5,Southbury,Bertram Ferguson,WI,1,0.01%
State Senator 32,Southbury,Jeff Desmarais,D,5763,46.83%
State Senator 32,Southbury,Eric C. Berthel,R,6544,53.17%
State Representative 69,Southbury,Ed Edelson,D,4855,45.56%
State Representative 69,Southbury,Jason Buchsbaum,R,5802,54.44%
State Representative 131,Southbury,Ellen S. Fox,D,744,43.01%
State Representative 131,Southbury,Arnold Jensen,R,961,55.55%
State Representative 131,Southbury,Ellen S. Fox,IND,25,1.45%
Registrar of Voters,Southbury,Mary McDonald,D,5761,47.40%
Registrar of Voters,Southbury,Marie Papaioannou,R,6393,52.60%
Judge of Probate 22 To Fill Vacancy,Southbury,David Labriola,R,8332,100.00%
Presidential Electors for,Southington,Harris and Walz,D,11365,45.45%
Presidential Electors for,Southington,Trump and Vance,R,13268,53.06%
Presidential Electors for,Southington,Stein and Ware,G,135,0.54%
Presidential Electors for,Southington,Oliver and ter Maat,LI,88,0.35%
Presidential Electors for,Southington,"Kennedy, Jr. and Shanahan",PC,147,0.59%
Presidential Electors for,Southington,De la Cruz and Garcia,WI,3,0.01%
Presidential Electors for,Southington,Fox and McVay,WI,0,0.00%
Presidential Electors for,Southington,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Southington,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Southington,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Southington,Sonski and Onak,WI,2,0.01%
Presidential Electors for,Southington,West and Abdullah,WI,0,0.00%
United States Senator,Southington,Christopher S. Murphy,D,11138,45.32%
United States Senator,Southington,Matthew M. Corey,R,12424,50.55%
United States Senator,Southington,Christopher S. Murphy,WF,683,2.78%
United States Senator,Southington,Justin C. Paglino,G,151,0.61%
United States Senator,Southington,Robert Finley Hyde,CGG,182,0.74%
United States Senator,Southington,John Flynn,WI,0,0.00%
Representative in Congress 1,Southington,John B. Larson,D,11072,45.51%
Representative in Congress 1,Southington,Jim Griffin,R,12187,50.10%
Representative in Congress 1,Southington,John B. Larson,WF,745,3.06%
Representative in Congress 1,Southington,Mary L. Sanders,G,323,1.33%
State Senator 16,Southington,Christopher Robertson,D,10247,42.35%
State Senator 16,Southington,Rob Sampson,R,13413,55.43%
State Senator 16,Southington,Christopher Robertson,IND,536,2.22%
State Representative 22,Southington,Rebecca Martinez,D,890,43.33%
State Representative 22,Southington,Francis Rexford Cooley,R,1087,52.92%
State Representative 22,Southington,Rebecca Martinez,WF,37,1.80%
State Representative 22,Southington,Rebecca Martinez,IND,40,1.95%
State Representative 30,Southington,Donna M. Veach,R,3664,100.00%
State Representative 80,Southington,Gale L. Mastrofrancesco,R,2910,100.00%
State Representative 80,Southington,Ashley Kathleen Frazer,WI,0,0.00%
State Representative 81,Southington,Chris Poulos,D,6647,51.39%
State Representative 81,Southington,James E. Morelli Jr.,R,5802,44.86%
State Representative 81,Southington,Chris Poulos,IND,486,3.76%
Registrar of Voters,Southington,Elaine D. Bedard,D,10945,46.18%
Registrar of Voters,Southington,"August A. Palmer, III",R,12755,53.82%
Presidential Electors for,South Windsor,Harris and Walz,D,8554,58.45%
Presidential Electors for,South Windsor,Trump and Vance,R,5715,39.05%
Presidential Electors for,South Windsor,Stein and Ware,G,200,1.37%
Presidential Electors for,South Windsor,Oliver and ter Maat,LI,76,0.52%
Presidential Electors for,South Windsor,"Kennedy, Jr. and Shanahan",PC,74,0.51%
Presidential Electors for,South Windsor,De la Cruz and Garcia,WI,5,0.03%
Presidential Electors for,South Windsor,Fox and McVay,WI,0,0.00%
Presidential Electors for,South Windsor,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,South Windsor,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,South Windsor,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,South Windsor,Sonski and Onak,WI,5,0.03%
Presidential Electors for,South Windsor,West and Abdullah,WI,5,0.03%
United States Senator,South Windsor,Christopher S. Murphy,D,8351,58.78%
United States Senator,South Windsor,Matthew M. Corey,R,5230,36.81%
United States Senator,South Windsor,Christopher S. Murphy,WF,375,2.64%
United States Senator,South Windsor,Justin C. Paglino,G,153,1.08%
United States Senator,South Windsor,Robert Finley Hyde,CGG,99,0.70%
United States Senator,South Windsor,John Flynn,WI,0,0.00%
Representative in Congress 1,South Windsor,John B. Larson,D,8520,59.52%
Representative in Congress 1,South Windsor,Jim Griffin,R,5018,35.05%
Representative in Congress 1,South Windsor,John B. Larson,WF,471,3.29%
Representative in Congress 1,South Windsor,Mary L. Sanders,G,306,2.14%
State Senator 3,South Windsor,Saud Anwar,D,8247,57.37%
State Senator 3,South Windsor,Matt Siracusa,R,5629,39.16%
State Senator 3,South Windsor,Saud Anwar,WF,499,3.47%
State Representative 5,South Windsor,Maryam Khan,D,956,98.76%
State Representative 5,South Windsor,Tracy L. Funnye,WI,12,1.24%
State Representative 14,South Windsor,"Steven King, Jr",D,5536,42.68%
State Representative 14,South Windsor,Tom Delnicki,R,6773,52.22%
State Representative 14,South Windsor,Tom Delnicki,IND,304,2.34%
Registrar of Voters,South Windsor,Sue W. Larsen,D,8322,59.52%
Registrar of Voters,South Windsor,Christine Shaher,R,5660,40.48%
Presidential Electors for,Sprague,Harris and Walz,D,630,41.15%
Presidential Electors for,Sprague,Trump and Vance,R,863,56.37%
Presidential Electors for,Sprague,Stein and Ware,G,12,0.78%
Presidential Electors for,Sprague,Oliver and ter Maat,LI,5,0.33%
Presidential Electors for,Sprague,"Kennedy, Jr. and Shanahan",PC,8,0.52%
Presidential Electors for,Sprague,De la Cruz and Garcia,WI,9,0.59%
Presidential Electors for,Sprague,Fox and McVay,WI,0,0.00%
Presidential Electors for,Sprague,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Sprague,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Sprague,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Sprague,Sonski and Onak,WI,4,0.26%
Presidential Electors for,Sprague,West and Abdullah,WI,0,0.00%
United States Senator,Sprague,Christopher S. Murphy,D,615,41.81%
United States Senator,Sprague,Matthew M. Corey,R,769,52.28%
United States Senator,Sprague,Christopher S. Murphy,WF,44,2.99%
United States Senator,Sprague,Justin C. Paglino,G,21,1.43%
United States Senator,Sprague,Robert Finley Hyde,CGG,21,1.43%
United States Senator,Sprague,John Flynn,WI,1,0.07%
Representative in Congress 2,Sprague,Joe Courtney,D,761,51.31%
Representative in Congress 2,Sprague,Mike France,R,722,48.69%
Representative in Congress 2,Sprague,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Sprague,Jeffery Russell,WI,0,0.00%
State Senator 19,Sprague,Catherine A. Osten,D,675,45.12%
State Senator 19,Sprague,Jason Guidone,R,749,50.07%
State Senator 19,Sprague,Catherine A. Osten,WF,49,3.28%
State Senator 19,Sprague,Catherine A. Osten,IND,23,1.54%
State Representative 47,Sprague,Aaron Spruance,D,541,36.95%
State Representative 47,Sprague,Doug Dubitsky,R,923,63.05%
Registrar of Voters,Sprague,Jon Illinger,D,590,40.61%
Registrar of Voters,Sprague,Barbara Richardson Crouch,R,863,59.39%
Presidential Electors for,Stafford,Harris and Walz,D,2698,41.63%
Presidential Electors for,Stafford,Trump and Vance,R,3686,56.87%
Presidential Electors for,Stafford,Stein and Ware,G,30,0.46%
Presidential Electors for,Stafford,Oliver and ter Maat,LI,28,0.43%
Presidential Electors for,Stafford,"Kennedy, Jr. and Shanahan",PC,38,0.59%
Presidential Electors for,Stafford,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Stafford,Fox and McVay,WI,0,0.00%
Presidential Electors for,Stafford,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Stafford,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Stafford,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Stafford,Sonski and Onak,WI,1,0.02%
Presidential Electors for,Stafford,West and Abdullah,WI,0,0.00%
United States Senator,Stafford,Christopher S. Murphy,D,2639,42.35%
United States Senator,Stafford,Matthew M. Corey,R,3257,52.26%
United States Senator,Stafford,Christopher S. Murphy,WF,210,3.37%
United States Senator,Stafford,Justin C. Paglino,G,45,0.72%
United States Senator,Stafford,Robert Finley Hyde,CGG,81,1.30%
United States Senator,Stafford,John Flynn,WI,0,0.00%
Representative in Congress 2,Stafford,Joe Courtney,D,3009,48.49%
Representative in Congress 2,Stafford,Mike France,R,3196,51.50%
Representative in Congress 2,Stafford,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Stafford,Jeffery Russell,WI,1,0.02%
State Senator 35,Stafford,Merry C. Garrett,D,2210,35.96%
State Senator 35,Stafford,Jeff Gordon,R,3727,60.64%
State Senator 35,Stafford,Merry C. Garrett,WF,121,1.97%
State Senator 35,Stafford,Merry C. Garrett,IND,88,1.43%
State Representative 52,Stafford,Ethan R Werstler,D,2675,42.90%
State Representative 52,Stafford,Kurt Vail,R,3561,57.10%
Registrar of Voters,Stafford,Sue Armstrong,D,3050,76.61%
Registrar of Voters,Stafford,Eleanor Canestrari,PC,931,23.39%
Presidential Electors for,Stamford,Harris and Walz,D,35570,62.55%
Presidential Electors for,Stamford,Trump and Vance,R,20370,35.82%
Presidential Electors for,Stamford,Stein and Ware,G,493,0.87%
Presidential Electors for,Stamford,Oliver and ter Maat,LI,196,0.34%
Presidential Electors for,Stamford,"Kennedy, Jr. and Shanahan",PC,223,0.39%
Presidential Electors for,Stamford,De la Cruz and Garcia,WI,7,0.01%
Presidential Electors for,Stamford,Fox and McVay,WI,1,0.00%
Presidential Electors for,Stamford,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Stamford,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Stamford,Ayyadurai and Ellis,WI,1,0.00%
Presidential Electors for,Stamford,Sonski and Onak,WI,5,0.01%
Presidential Electors for,Stamford,West and Abdullah,WI,4,0.01%
United States Senator,Stamford,Christopher S. Murphy,D,34454,62.68%
United States Senator,Stamford,Matthew M. Corey,R,18462,33.59%
United States Senator,Stamford,Christopher S. Murphy,WF,1186,2.16%
United States Senator,Stamford,Justin C. Paglino,G,449,0.82%
United States Senator,Stamford,Robert Finley Hyde,CGG,419,0.76%
United States Senator,Stamford,John Flynn,WI,0,0.00%
Representative in Congress 4,Stamford,Jim Himes,D,35262,64.27%
Representative in Congress 4,Stamford,Michael Goldstein,R,18697,34.08%
Representative in Congress 4,Stamford,Benjamin Wesley,IND,905,1.65%
State Senator 26,Stamford,Ceci Maher,D,3728,59.33%
State Senator 26,Stamford,Kami Evans,R,2447,38.95%
State Senator 26,Stamford,Kami Evans,IND,108,1.72%
State Senator 27,Stamford,Pat Billie Miller,D,22303,64.25%
State Senator 27,Stamford,Nicola Tarzia,R,12409,35.75%
State Senator 36,Stamford,Nick Simmons,D,7080,54.06%
State Senator 36,Stamford,Ryan Fazio,R,5821,44.45%
State Senator 36,Stamford,Nick Simmons,IND,196,1.50%
State Representative 125,Stamford,Jason Bennett,D,2563,55.08%
State Representative 125,Stamford,Tom O'Dea,R,2090,44.92%
State Representative 144,Stamford,Hubert Delany,D,6345,64.47%
State Representative 144,Stamford,Layne Rodney,R,3497,35.53%
State Representative 145,Stamford,Corey P. Paris,D,4344,73.02%
State Representative 145,Stamford,Fritz Blau,R,1441,24.22%
State Representative 145,Stamford,Corey P. Paris,WF,164,2.76%
State Representative 146,Stamford,Eilish Collins Main,D,5648,62.23%
State Representative 146,Stamford,Jim Malerba,R,3259,35.91%
State Representative 146,Stamford,Eilish Collins Main,IND,169,1.86%
State Representative 147,Stamford,Matt Blumenthal,D,7246,60.95%
State Representative 147,Stamford,Rudy Settimi,R,4642,39.05%
State Representative 148,Stamford,Jonathan Jacobson,D,4910,64.55%
State Representative 148,Stamford,Olga Anastos,R,2697,35.45%
State Representative 149,Stamford,Rachel Khanna,D,2766,66.41%
State Representative 149,Stamford,Tina Courpas,R,1333,32.00%
State Representative 149,Stamford,Rachel Khanna,IND,66,1.58%
Registrar of Voters,Stamford,Monica Di Costanzo,D,32281,61.99%
Registrar of Voters,Stamford,Lucy Corelli,R,19790,38.01%
Board of Education,Stamford,Julienne Foy,D,32200,31.02%
Board of Education,Stamford,Rebecca Hamman,R,26001,25.05%
Board of Education,Stamford,Prasad Tunga,R,24382,23.49%
Board of Education,Stamford,Luisa Duran,R,21215,20.44%
Presidential Electors for,Sterling,Harris and Walz,D,588,29.09%
Presidential Electors for,Sterling,Trump and Vance,R,1403,69.42%
Presidential Electors for,Sterling,Stein and Ware,G,13,0.64%
Presidential Electors for,Sterling,Oliver and ter Maat,LI,8,0.40%
Presidential Electors for,Sterling,"Kennedy, Jr. and Shanahan",PC,9,0.45%
Presidential Electors for,Sterling,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Sterling,Fox and McVay,WI,0,0.00%
Presidential Electors for,Sterling,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Sterling,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Sterling,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Sterling,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Sterling,West and Abdullah,WI,0,0.00%
United States Senator,Sterling,Christopher S. Murphy,D,588,30.53%
United States Senator,Sterling,Matthew M. Corey,R,1251,64.95%
United States Senator,Sterling,Christopher S. Murphy,WF,49,2.54%
United States Senator,Sterling,Justin C. Paglino,G,12,0.62%
United States Senator,Sterling,Robert Finley Hyde,CGG,26,1.35%
United States Senator,Sterling,John Flynn,WI,0,0.00%
Representative in Congress 2,Sterling,Joe Courtney,D,691,35.88%
Representative in Congress 2,Sterling,Mike France,R,1235,64.12%
Representative in Congress 2,Sterling,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Sterling,Jeffery Russell,WI,0,0.00%
State Senator 18,Sterling,Andrew M. Parrella,D,460,24.00%
State Senator 18,Sterling,Heather Somers,R,1401,73.08%
State Senator 18,Sterling,Heather Somers,IND,56,2.92%
State Representative 44,Sterling,Samantha Derenthal,D,514,26.84%
State Representative 44,Sterling,Anne Dubay Dauphinais,R,1344,70.18%
State Representative 44,Sterling,Samantha Derenthal,IND,57,2.98%
Registrar of Voters,Sterling,Cathy Levine,D,510,26.87%
Registrar of Voters,Sterling,Tammy Etheridge,R,1388,73.13%
Presidential Electors for,Stonington,Harris and Walz,D,7375,62.62%
Presidential Electors for,Stonington,Trump and Vance,R,4224,35.86%
Presidential Electors for,Stonington,Stein and Ware,G,72,0.61%
Presidential Electors for,Stonington,Oliver and ter Maat,LI,45,0.38%
Presidential Electors for,Stonington,"Kennedy, Jr. and Shanahan",PC,62,0.53%
Presidential Electors for,Stonington,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Stonington,Fox and McVay,WI,0,0.00%
Presidential Electors for,Stonington,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Stonington,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Stonington,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Stonington,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Stonington,West and Abdullah,WI,0,0.00%
United States Senator,Stonington,Christopher S. Murphy,D,7058,61.91%
United States Senator,Stonington,Matthew M. Corey,R,3908,34.28%
United States Senator,Stonington,Christopher S. Murphy,WF,287,2.52%
United States Senator,Stonington,Justin C. Paglino,G,82,0.72%
United States Senator,Stonington,Robert Finley Hyde,CGG,66,0.58%
United States Senator,Stonington,John Flynn,WI,0,0.00%
Representative in Congress 2,Stonington,Joe Courtney,D,7683,67.37%
Representative in Congress 2,Stonington,Mike France,R,3721,32.63%
Representative in Congress 2,Stonington,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Stonington,Jeffery Russell,WI,0,0.00%
State Senator 18,Stonington,Andrew M. Parrella,D,5467,48.32%
State Senator 18,Stonington,Heather Somers,R,5518,48.77%
State Senator 18,Stonington,Heather Somers,IND,330,2.92%
State Representative 41,Stonington,Aundre Bumgardner,D,3313,89.13%
State Representative 41,Stonington,Aundre Bumgardner,WF,139,3.74%
State Representative 41,Stonington,Aundre Bumgardner,IND,265,7.13%
State Representative 43,Stonington,Ty Lamb,D,2724,41.65%
State Representative 43,Stonington,Greg Howard,R,3816,58.35%
Registrar of Voters,Stonington,Karen O'Keefe,D,6699,60.79%
Registrar of Voters,Stonington,Peggy Roberts,R,4320,39.21%
Presidential Electors for,Stratford,Harris and Walz,D,15708,57.57%
Presidential Electors for,Stratford,Trump and Vance,R,11261,41.27%
Presidential Electors for,Stratford,Stein and Ware,G,165,0.60%
Presidential Electors for,Stratford,Oliver and ter Maat,LI,48,0.18%
Presidential Electors for,Stratford,"Kennedy, Jr. and Shanahan",PC,99,0.36%
Presidential Electors for,Stratford,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Stratford,Fox and McVay,WI,0,0.00%
Presidential Electors for,Stratford,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Stratford,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Stratford,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Stratford,Sonski and Onak,WI,2,0.01%
Presidential Electors for,Stratford,West and Abdullah,WI,0,0.00%
United States Senator,Stratford,Christopher S. Murphy,D,15342,59.45%
United States Senator,Stratford,Matthew M. Corey,R,9228,35.76%
United States Senator,Stratford,Christopher S. Murphy,WF,804,3.12%
United States Senator,Stratford,Justin C. Paglino,G,164,0.64%
United States Senator,Stratford,Robert Finley Hyde,CGG,270,1.05%
United States Senator,Stratford,John Flynn,WI,0,0.00%
Representative in Congress 3,Stratford,Rosa L. DeLauro,D,15689,60.97%
Representative in Congress 3,Stratford,Michael Massey,R,9635,37.44%
Representative in Congress 3,Stratford,Michael Massey,IND,410,1.59%
Representative in Congress 3,Stratford,Leo Almoney,WI,0,0.00%
Representative in Congress 3,Stratford,Omar Scott Antar,WI,0,0.00%
Representative in Congress 3,Stratford,Shahd Omar,WI,0,0.00%
State Senator 21,Stratford,Kevin C. Kelly,R,13133,100.00%
State Senator 23,Stratford,Herron Gaston,D,1948,70.20%
State Senator 23,Stratford,Brian Banacowski,R,624,22.49%
State Senator 23,Stratford,Herron Gaston,WF,109,3.93%
State Representative 120,Stratford,Kaitlyn Shake,D,6569,51.33%
State Representative 120,Stratford,Laura Dancho,R,5642,44.09%
State Representative 120,Stratford,Kaitlyn Shake,WF,357,2.79%
State Representative 120,Stratford,Laura Dancho,IND,229,1.79%
State Representative 121,Stratford,Joseph P. Gresko,D,6572,66.46%
State Representative 121,Stratford,Rafael Irizarry,R,3317,33.54%
State Representative 122,Stratford,"Dorothy ""Dottie"" Lerner",D,1651,53.00%
State Representative 122,Stratford,Ben McGorty,R,1464,47.00%
Registrar of Voters,Stratford,James Simon,D,14464,57.72%
Registrar of Voters,Stratford,Louis A. DeCilio,R,10593,42.28%
Presidential Electors for,Suffield,Harris and Walz,D,4164,48.24%
Presidential Electors for,Suffield,Trump and Vance,R,4331,50.17%
Presidential Electors for,Suffield,Stein and Ware,G,51,0.59%
Presidential Electors for,Suffield,Oliver and ter Maat,LI,39,0.45%
Presidential Electors for,Suffield,"Kennedy, Jr. and Shanahan",PC,47,0.54%
Presidential Electors for,Suffield,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Suffield,Fox and McVay,WI,0,0.00%
Presidential Electors for,Suffield,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Suffield,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Suffield,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Suffield,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Suffield,West and Abdullah,WI,0,0.00%
United States Senator,Suffield,Christopher S. Murphy,D,3923,46.98%
United States Senator,Suffield,Matthew M. Corey,R,4091,48.99%
United States Senator,Suffield,Christopher S. Murphy,WF,216,2.59%
United States Senator,Suffield,Justin C. Paglino,G,46,0.55%
United States Senator,Suffield,Robert Finley Hyde,CGG,75,0.90%
United States Senator,Suffield,John Flynn,WI,0,0.00%
Representative in Congress 2,Suffield,Joe Courtney,D,4255,51.50%
Representative in Congress 2,Suffield,Mike France,R,4005,48.47%
Representative in Congress 2,Suffield,"Kenneth Kusmierski, Jr.",WI,2,0.02%
Representative in Congress 2,Suffield,Jeffery Russell,WI,0,0.00%
State Senator 7,Suffield,Cynthia Mangini,D,3402,41.07%
State Senator 7,Suffield,John A. Kissel,R,4547,54.90%
State Senator 7,Suffield,Cynthia Mangini,WF,164,1.98%
State Senator 7,Suffield,John A. Kissel,IND,170,2.05%
State Representative 61,Suffield,Michael Malloy,D,3129,37.65%
State Representative 61,Suffield,Tami Zawistowski,R,5181,62.35%
Presidential Electors for,Thomaston,Harris and Walz,D,1436,32.55%
Presidential Electors for,Thomaston,Trump and Vance,R,2922,66.23%
Presidential Electors for,Thomaston,Stein and Ware,G,15,0.34%
Presidential Electors for,Thomaston,Oliver and ter Maat,LI,16,0.36%
Presidential Electors for,Thomaston,"Kennedy, Jr. and Shanahan",PC,23,0.52%
Presidential Electors for,Thomaston,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Thomaston,Fox and McVay,WI,0,0.00%
Presidential Electors for,Thomaston,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Thomaston,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Thomaston,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Thomaston,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Thomaston,West and Abdullah,WI,0,0.00%
United States Senator,Thomaston,Christopher S. Murphy,D,1420,32.98%
United States Senator,Thomaston,Matthew M. Corey,R,2688,62.42%
United States Senator,Thomaston,Christopher S. Murphy,WF,125,2.90%
United States Senator,Thomaston,Justin C. Paglino,G,24,0.56%
United States Senator,Thomaston,Robert Finley Hyde,CGG,49,1.14%
United States Senator,Thomaston,John Flynn,WI,0,0.00%
Representative in Congress 5,Thomaston,Jahana Hayes,D,1354,31.06%
Representative in Congress 5,Thomaston,George Logan,R,2907,66.69%
Representative in Congress 5,Thomaston,Jahana Hayes,WF,98,2.25%
Representative in Congress 5,Thomaston,Ahmad AJ Darwish,WI,0,0.00%
Representative in Congress 5,Thomaston,Bertram Ferguson,WI,0,0.00%
State Senator 31,Thomaston,Henri Martin,R,3461,100.00%
State Representative 76,Thomaston,Stephen Simonin,D,1023,23.89%
State Representative 76,Thomaston,John Piscopo,R,3259,76.11%
Presidential Electors for,Thompson,Harris and Walz,D,1800,36.46%
Presidential Electors for,Thompson,Trump and Vance,R,3077,62.33%
Presidential Electors for,Thompson,Stein and Ware,G,22,0.45%
Presidential Electors for,Thompson,Oliver and ter Maat,LI,11,0.22%
Presidential Electors for,Thompson,"Kennedy, Jr. and Shanahan",PC,27,0.55%
Presidential Electors for,Thompson,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Thompson,Fox and McVay,WI,0,0.00%
Presidential Electors for,Thompson,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Thompson,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Thompson,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Thompson,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Thompson,West and Abdullah,WI,0,0.00%
United States Senator,Thompson,Christopher S. Murphy,D,1787,38.02%
United States Senator,Thompson,Matthew M. Corey,R,2641,56.19%
United States Senator,Thompson,Christopher S. Murphy,WF,179,3.81%
United States Senator,Thompson,Justin C. Paglino,G,30,0.64%
United States Senator,Thompson,Robert Finley Hyde,CGG,63,1.34%
United States Senator,Thompson,John Flynn,WI,0,0.00%
Representative in Congress 2,Thompson,Joe Courtney,D,2025,43.48%
Representative in Congress 2,Thompson,Mike France,R,2632,56.52%
Representative in Congress 2,Thompson,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Thompson,Jeffery Russell,WI,0,0.00%
State Senator 29,Thompson,Mae Flexer,D,1322,33.08%
State Senator 29,Thompson,Chris Reddy,R,2506,62.71%
State Senator 29,Thompson,Mae Flexer,WF,72,1.80%
State Senator 29,Thompson,Mae Flexer,IND,47,1.18%
State Senator 29,Thompson,Alice Leibowitz,G,49,1.23%
State Senator 35,Thompson,Merry C. Garrett,D,211,30.85%
State Senator 35,Thompson,Jeff Gordon,R,450,65.79%
State Senator 35,Thompson,Merry C. Garrett,WF,15,2.19%
State Senator 35,Thompson,Merry C. Garrett,IND,8,1.17%
State Representative 51,Thompson,Renee LaPalme Waldron,D,1972,41.48%
State Representative 51,Thompson,Chris Stewart,R,2487,52.31%
State Representative 51,Thompson,Renee LaPalme Waldron,WF,168,3.53%
State Representative 51,Thompson,Renee LaPalme Waldron,IND,127,2.67%
Registrar of Voters,Thompson,A. Aileen Witkowski,D,1895,41.21%
Registrar of Voters,Thompson,Francis J. McGarry,R,2703,58.79%
Presidential Electors for,Tolland,Harris and Walz,D,4865,52.66%
Presidential Electors for,Tolland,Trump and Vance,R,4193,45.38%
Presidential Electors for,Tolland,Stein and Ware,G,64,0.69%
Presidential Electors for,Tolland,Oliver and ter Maat,LI,42,0.45%
Presidential Electors for,Tolland,"Kennedy, Jr. and Shanahan",PC,74,0.80%
Presidential Electors for,Tolland,De la Cruz and Garcia,WI,1,0.01%
Presidential Electors for,Tolland,Fox and McVay,WI,0,0.00%
Presidential Electors for,Tolland,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Tolland,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Tolland,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Tolland,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Tolland,West and Abdullah,WI,0,0.00%
United States Senator,Tolland,Christopher S. Murphy,D,4626,50.93%
United States Senator,Tolland,Matthew M. Corey,R,4053,44.62%
United States Senator,Tolland,Christopher S. Murphy,WF,244,2.69%
United States Senator,Tolland,Justin C. Paglino,G,77,0.85%
United States Senator,Tolland,Robert Finley Hyde,CGG,83,0.91%
United States Senator,Tolland,John Flynn,WI,0,0.00%
Representative in Congress 2,Tolland,Joe Courtney,D,5172,57.17%
Representative in Congress 2,Tolland,Mike France,R,3875,42.83%
Representative in Congress 2,Tolland,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Tolland,Jeffery Russell,WI,0,0.00%
State Senator 35,Tolland,Merry C. Garrett,D,4031,44.85%
State Senator 35,Tolland,Jeff Gordon,R,4688,52.16%
State Senator 35,Tolland,Merry C. Garrett,WF,133,1.48%
State Senator 35,Tolland,Merry C. Garrett,IND,136,1.51%
State Representative 8,Tolland,Nancy Hammarstrom,D,300,45.39%
State Representative 8,Tolland,Timothy Ackert,R,347,52.50%
State Representative 8,Tolland,Nancy Hammarstrom,WF,14,2.12%
State Representative 53,Tolland,Ann Bonney,D,3257,38.79%
State Representative 53,Tolland,Tammy Nuccio,R,4832,57.54%
State Representative 53,Tolland,Ann Bonney,WF,123,1.46%
State Representative 53,Tolland,Tammy Nuccio,IND,185,2.20%
Registrar of Voters,Tolland,R. Michael Wyman,D,4477,50.47%
Registrar of Voters,Tolland,Leonard A. Bach,R,4394,49.53%
