office,town,candidate,party,votes,vote_percent
Secretary of the State,Canterbury,Denise W Merrill,D,852,36.90%
Secretary of the State,Canterbury,Susan Chapman,R,1298,56.21%
Secretary of the State,Canterbury,Denise W Merrill,WF,56,2.43%
Secretary of the State,Canterbury,Susan Chapman,IND,46,1.99%
Secretary of the State,Canterbury,Heather Lynn Sylvestre Gwynn,LI,40,1.73%
Secretary of the State,Canterbury,S Michael DeRosa,G,17,0.74%
Treasurer,Canterbury,Shawn Wooden,D,809,35.20%
Treasurer,Canterbury,Thad Gray,R,1312,57.09%
Treasurer,Canterbury,Shawn Wooden,WF,61,2.65%
Treasurer,Canterbury,Thad Gray,IND,54,2.35%
Treasurer,Canterbury,Jesse Brohinsky,LI,62,2.70%
Treasurer,Canterbury,W. Michael Downes,WI,0,0.00%
Comptroller,Canterbury,Kevin Lembo,D,822,35.62%
Comptroller,Canterbury,Kurt Miller,R,1318,57.11%
Comptroller,Canterbury,Kevin Lembo,WF,50,2.17%
Comptroller,Canterbury,Kurt Miller,IND,57,2.47%
Comptroller,Canterbury,Paul Passarelli,LI,39,1.69%
Comptroller,Canterbury,Edward G Heflin,G,22,0.95%
Attorney General,Canterbury,William Tong,D,691,29.80%
Attorney General,Canterbury,Sue Hatfield,R,1470,63.39%
Attorney General,Canterbury,William Tong,WF,40,1.72%
Attorney General,Canterbury,Sue Hatfield,IND,78,3.36%
Attorney General,Canterbury,Peter D Goselin,G,40,1.72%
Judge of Probate 27,Canterbury,Andrea Truppa,D,976,42.88%
Judge of Probate 27,Canterbury,Carolanne Rowe,R,1300,57.12%
Registrar of Voters,Canterbury,Loreen Hegan,D,869,38.23%
Registrar of Voters,Canterbury,Linda Sangermano,R,1404,61.77%
Governor and Lieutenant Governor,Canton,Ned Lamont and Susan Bysiewicz,D,2336,42.50%
Governor and Lieutenant Governor,Canton,Bob Stefanowski and Joe Markley,R,2582,46.98%
Governor and Lieutenant Governor,Canton,Ned Lamont and Susan Bysiewicz,WF,55,1.00%
Governor and Lieutenant Governor,Canton,Bob Stefanowski and Joe Markley,IND,90,1.64%
Governor and Lieutenant Governor,Canton,Rodney Hanscomb and Jeffrey Thibeault,LI,19,0.35%
Governor and Lieutenant Governor,Canton,Mark Stewart Greenstein and John Demitrus,ACL,3,0.05%
Governor and Lieutenant Governor,Canton,Oz Griebel and Monte E Frank,GFCT,411,7.48%
Governor and Lieutenant Governor,Canton,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Canton,Christopher S Murphy,D,2902,53.30%
United States Senator,Canton,Matthew Corey,R,2359,43.32%
United States Senator,Canton,Christopher S Murphy,WF,131,2.41%
United States Senator,Canton,Richard Lion,LI,26,0.48%
United States Senator,Canton,Jeff Russell,G,27,0.50%
United States Senator,Canton,Fred Linck,WI,0,0.00%
United States Senator,Canton,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 05,Canton,Jahana Hayes,D,2929,54.12%
Representative in Congress 05,Canton,Manny Santos,R,2265,41.85%
Representative in Congress 05,Canton,Jahana Hayes,WF,143,2.64%
Representative in Congress 05,Canton,Manny Santos,IND,75,1.39%
Representative in Congress 05,Canton,John Pistone,WI,0,0.00%
State Senator 08,Canton,Melissa E Osborne,D,2341,42.98%
State Senator 08,Canton,Kevin Witkos,R,2934,53.86%
State Senator 08,Canton,Kevin Witkos,IND,172,3.16%
State Representative 17,Canton,Eleni Kavros Degraw,D,2450,45.13%
State Representative 17,Canton,Leslee Hill,R,2742,50.51%
State Representative 17,Canton,Eleni Kavros Degraw,WF,94,1.73%
State Representative 17,Canton,Leslee B Hill,IND,143,2.63%
Secretary of the State,Canton,Denise W Merrill,D,2674,49.55%
Secretary of the State,Canton,Susan Chapman,R,2437,45.15%
Secretary of the State,Canton,Denise W Merrill,WF,87,1.61%
Secretary of the State,Canton,Susan Chapman,IND,102,1.89%
Secretary of the State,Canton,Heather Lynn Sylvestre Gwynn,LI,45,0.83%
Secretary of the State,Canton,S Michael DeRosa,G,52,0.96%
Treasurer,Canton,Shawn Wooden,D,2619,48.70%
Treasurer,Canton,Thad Gray,R,2482,46.15%
Treasurer,Canton,Shawn Wooden,WF,103,1.92%
Treasurer,Canton,Thad Gray,IND,108,2.01%
Treasurer,Canton,Jesse Brohinsky,LI,66,1.23%
Treasurer,Canton,W. Michael Downes,WI,0,0.00%
Comptroller,Canton,Kevin Lembo,D,2624,48.87%
Comptroller,Canton,Kurt Miller,R,2452,45.67%
Comptroller,Canton,Kevin Lembo,WF,93,1.73%
Comptroller,Canton,Kurt Miller,IND,96,1.79%
Comptroller,Canton,Paul Passarelli,LI,56,1.04%
Comptroller,Canton,Edward G Heflin,G,48,0.89%
Attorney General,Canton,William Tong,D,2522,46.66%
Attorney General,Canton,Sue Hatfield,R,2625,48.57%
Attorney General,Canton,William Tong,WF,76,1.41%
Attorney General,Canton,Sue Hatfield,IND,123,2.28%
Attorney General,Canton,Peter D Goselin,G,59,1.09%
Judge of Probate 09,Canton,Charles Houlihan,D,2426,45.83%
Judge of Probate 09,Canton,Cynthia C Becker,R,2868,54.17%
Governor and Lieutenant Governor,Chaplin,Ned Lamont and Susan Bysiewicz,D,425,40.67%
Governor and Lieutenant Governor,Chaplin,Bob Stefanowski and Joe Markley,R,524,50.14%
Governor and Lieutenant Governor,Chaplin,Ned Lamont and Susan Bysiewicz,WF,15,1.44%
Governor and Lieutenant Governor,Chaplin,Bob Stefanowski and Joe Markley,IND,24,2.30%
Governor and Lieutenant Governor,Chaplin,Rodney Hanscomb and Jeffrey Thibeault,LI,6,0.57%
Governor and Lieutenant Governor,Chaplin,Mark Stewart Greenstein and John Demitrus,ACL,1,0.10%
Governor and Lieutenant Governor,Chaplin,Oz Griebel and Monte E Frank,GFCT,50,4.78%
Governor and Lieutenant Governor,Chaplin,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Chaplin,Christopher S Murphy,D,478,46.82%
United States Senator,Chaplin,Matthew Corey,R,485,47.50%
United States Senator,Chaplin,Christopher S Murphy,WF,38,3.72%
United States Senator,Chaplin,Richard Lion,LI,10,0.98%
United States Senator,Chaplin,Jeff Russell,G,10,0.98%
United States Senator,Chaplin,Fred Linck,WI,0,0.00%
United States Senator,Chaplin,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,Chaplin,Joe Courtney,D,522,51.48%
Representative in Congress 02,Chaplin,Danny Postemski Jr,R,414,40.83%
Representative in Congress 02,Chaplin,Joe Courtney,WF,53,5.23%
Representative in Congress 02,Chaplin,Daniel Reale,LI,9,0.89%
Representative in Congress 02,Chaplin,Michelle Louise Bicking,G,16,1.58%
State Senator 35,Chaplin,John Perrier,D,431,43.62%
State Senator 35,Chaplin,Dan Champagne,R,503,50.91%
State Senator 35,Chaplin,John Perrier,WF,33,3.34%
State Senator 35,Chaplin,John Perrier,IND,21,2.13%
State Representative 47,Chaplin,Kate Donnelly,D,428,41.72%
State Representative 47,Chaplin,Doug Dubitsky,R,526,51.27%
State Representative 47,Chaplin,Kate Donnelly,WF,38,3.70%
State Representative 47,Chaplin,Doug Dubitsky,IND,34,3.31%
Secretary of the State,Chaplin,Denise W Merrill,D,473,46.88%
Secretary of the State,Chaplin,Susan Chapman,R,456,45.19%
Secretary of the State,Chaplin,Denise W Merrill,WF,38,3.77%
Secretary of the State,Chaplin,Susan Chapman,IND,24,2.38%
Secretary of the State,Chaplin,Heather Lynn Sylvestre Gwynn,LI,6,0.59%
Secretary of the State,Chaplin,S Michael DeRosa,G,12,1.19%
Treasurer,Chaplin,Shawn Wooden,D,440,44.49%
Treasurer,Chaplin,Thad Gray,R,472,47.72%
Treasurer,Chaplin,Shawn Wooden,WF,35,3.54%
Treasurer,Chaplin,Thad Gray,IND,27,2.73%
Treasurer,Chaplin,Jesse Brohinsky,LI,15,1.52%
Treasurer,Chaplin,W. Michael Downes,WI,0,0.00%
Comptroller,Chaplin,Kevin Lembo,D,452,45.61%
Comptroller,Chaplin,Kurt Miller,R,462,46.62%
Comptroller,Chaplin,Kevin Lembo,WF,38,3.83%
Comptroller,Chaplin,Kurt Miller,IND,19,1.92%
Comptroller,Chaplin,Paul Passarelli,LI,9,0.91%
Comptroller,Chaplin,Edward G Heflin,G,11,1.11%
Attorney General,Chaplin,William Tong,D,394,39.09%
Attorney General,Chaplin,Sue Hatfield,R,531,52.68%
Attorney General,Chaplin,William Tong,WF,33,3.27%
Attorney General,Chaplin,Sue Hatfield,IND,31,3.08%
Attorney General,Chaplin,Peter D Goselin,G,19,1.88%
Judge of Probate 28,Chaplin,John J McGrath Jr,D,617,100.00%
Registrar of Voters,Chaplin,Bruce J Raymond,D,439,44.66%
Registrar of Voters,Chaplin,Eugene V Boomer Jr,R,544,55.34%
Governor and Lieutenant Governor,Cheshire,Ned Lamont and Susan Bysiewicz,D,5776,41.27%
Governor and Lieutenant Governor,Cheshire,Bob Stefanowski and Joe Markley,R,7141,51.03%
Governor and Lieutenant Governor,Cheshire,Ned Lamont and Susan Bysiewicz,WF,156,1.11%
Governor and Lieutenant Governor,Cheshire,Bob Stefanowski and Joe Markley,IND,256,1.83%
Governor and Lieutenant Governor,Cheshire,Rodney Hanscomb and Jeffrey Thibeault,LI,47,0.34%
Governor and Lieutenant Governor,Cheshire,Mark Stewart Greenstein and John Demitrus,ACL,13,0.09%
Governor and Lieutenant Governor,Cheshire,Oz Griebel and Monte E Frank,GFCT,605,4.32%
Governor and Lieutenant Governor,Cheshire,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Cheshire,Christopher S Murphy,D,7260,52.26%
United States Senator,Cheshire,Matthew Corey,R,6184,44.51%
United States Senator,Cheshire,Christopher S Murphy,WF,327,2.35%
United States Senator,Cheshire,Richard Lion,LI,74,0.53%
United States Senator,Cheshire,Jeff Russell,G,48,0.35%
United States Senator,Cheshire,Fred Linck,WI,0,0.00%
United States Senator,Cheshire,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 05,Cheshire,Jahana Hayes,D,7239,52.48%
Representative in Congress 05,Cheshire,Manny Santos,R,6006,43.54%
Representative in Congress 05,Cheshire,Jahana Hayes,WF,359,2.60%
Representative in Congress 05,Cheshire,Manny Santos,IND,190,1.38%
Representative in Congress 05,Cheshire,John Pistone,WI,0,0.00%
State Senator 13,Cheshire,Mary Daugherty Abrams,D,4650,45.89%
State Senator 13,Cheshire,Len Suzio,R,5086,50.19%
State Senator 13,Cheshire,Mary Daugherty Abrams,WF,213,2.10%
State Senator 13,Cheshire,Len Suzio,IND,185,1.83%
State Senator 16,Cheshire,Vickie Orsini Nardello,D,1662,46.55%
State Senator 16,Cheshire,Rob Sampson,R,1755,49.16%
State Senator 16,Cheshire,Vickie Orsini Nardello,WF,85,2.38%
State Senator 16,Cheshire,Rob Sampson,IND,68,1.90%
State Representative 89,Cheshire,Anne Harrigan,D,1970,48.08%
State Representative 89,Cheshire,Lezlye W Zupkus,R,2050,50.04%
State Representative 89,Cheshire,Lezlye W Zupkus,IND,77,1.88%
State Representative 90,Cheshire,Daniel Fontaine,D,1474,43.95%
State Representative 90,Cheshire,Craig Fishbein,R,1720,51.28%
State Representative 90,Cheshire,Daniel Fontaine,WF,95,2.83%
State Representative 90,Cheshire,Craig Fishbein,IND,65,1.94%
State Representative 103,Cheshire,Liz Linehan,D,3305,52.06%
State Representative 103,Cheshire,Diane Pagano,R,2928,46.12%
State Representative 103,Cheshire,Diane Pagano,IND,115,1.81%
Secretary of the State,Cheshire,Denise W Merrill,D,6761,49.36%
Secretary of the State,Cheshire,Susan Chapman,R,6266,45.75%
Secretary of the State,Cheshire,Denise W Merrill,WF,247,1.80%
Secretary of the State,Cheshire,Susan Chapman,IND,233,1.70%
Secretary of the State,Cheshire,Heather Lynn Sylvestre Gwynn,LI,93,0.68%
Secretary of the State,Cheshire,S Michael DeRosa,G,96,0.70%
Treasurer,Cheshire,Shawn Wooden,D,6492,47.67%
Treasurer,Cheshire,Thad Gray,R,6438,47.27%
Treasurer,Cheshire,Shawn Wooden,WF,293,2.15%
Treasurer,Cheshire,Thad Gray,IND,228,1.67%
Treasurer,Cheshire,Jesse Brohinsky,LI,168,1.23%
Treasurer,Cheshire,W. Michael Downes,WI,0,0.00%
Comptroller,Cheshire,Kevin Lembo,D,6582,48.32%
Comptroller,Cheshire,Kurt Miller,R,6351,46.62%
Comptroller,Cheshire,Kevin Lembo,WF,262,1.92%
Comptroller,Cheshire,Kurt Miller,IND,207,1.52%
Comptroller,Cheshire,Paul Passarelli,LI,130,0.95%
Comptroller,Cheshire,Edward G Heflin,G,90,0.66%
Attorney General,Cheshire,William Tong,D,6219,45.14%
Attorney General,Cheshire,Sue Hatfield,R,6934,50.33%
Attorney General,Cheshire,William Tong,WF,234,1.70%
Attorney General,Cheshire,Sue Hatfield,IND,265,1.92%
Attorney General,Cheshire,Peter D Goselin,G,124,0.90%
Judge of Probate 18,Cheshire,Matt Jalowiec,D,6817,50.87%
Judge of Probate 18,Cheshire,Matt Jalowiec,R,6584,49.13%
Registrar of Voters,Cheshire,Thomas Smith,D,6103,45.39%
Registrar of Voters,Cheshire,Susan D Pappas,R,7342,54.61%
Governor and Lieutenant Governor,Chester,Ned Lamont and Susan Bysiewicz,D,1147,52.86%
Governor and Lieutenant Governor,Chester,Bob Stefanowski and Joe Markley,R,840,38.71%
Governor and Lieutenant Governor,Chester,Ned Lamont and Susan Bysiewicz,WF,24,1.11%
Governor and Lieutenant Governor,Chester,Bob Stefanowski and Joe Markley,IND,44,2.03%
Governor and Lieutenant Governor,Chester,Rodney Hanscomb and Jeffrey Thibeault,LI,5,0.23%
Governor and Lieutenant Governor,Chester,Mark Stewart Greenstein and John Demitrus,ACL,1,0.05%
Governor and Lieutenant Governor,Chester,Oz Griebel and Monte E Frank,GFCT,109,5.02%
Governor and Lieutenant Governor,Chester,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Chester,Christopher S Murphy,D,1359,63.53%
United States Senator,Chester,Matthew Corey,R,674,31.51%
United States Senator,Chester,Christopher S Murphy,WF,81,3.79%
United States Senator,Chester,Richard Lion,LI,16,0.75%
United States Senator,Chester,Jeff Russell,G,9,0.42%
United States Senator,Chester,Fred Linck,WI,0,0.00%
United States Senator,Chester,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,Chester,Joe Courtney,D,1411,66.12%
Representative in Congress 02,Chester,Danny Postemski Jr,R,587,27.51%
Representative in Congress 02,Chester,Joe Courtney,WF,93,4.36%
Representative in Congress 02,Chester,Daniel Reale,LI,19,0.89%
Representative in Congress 02,Chester,Michelle Louise Bicking,G,24,1.12%
State Senator 33,Chester,Norman Needleman,D,1371,64.16%
State Senator 33,Chester,Melissa Ziobron,R,726,33.97%
State Senator 33,Chester,Melissa Ziobron,IND,40,1.87%
State Representative 36,Chester,Christine Palm,D,1222,56.94%
State Representative 36,Chester,Robert Siegrist,R,824,38.40%
State Representative 36,Chester,Christine Palm,WF,48,2.24%
State Representative 36,Chester,Robert Siegrist,IND,52,2.42%
Secretary of the State,Chester,Denise W Merrill,D,1316,61.67%
Secretary of the State,Chester,Susan Chapman,R,699,32.76%
Secretary of the State,Chester,Denise W Merrill,WF,50,2.34%
Secretary of the State,Chester,Susan Chapman,IND,35,1.64%
Secretary of the State,Chester,Heather Lynn Sylvestre Gwynn,LI,12,0.56%
Secretary of the State,Chester,S Michael DeRosa,G,22,1.03%
Treasurer,Chester,Shawn Wooden,D,1251,59.18%
Treasurer,Chester,Thad Gray,R,738,34.91%
Treasurer,Chester,Shawn Wooden,WF,61,2.89%
Treasurer,Chester,Thad Gray,IND,32,1.51%
Treasurer,Chester,Jesse Brohinsky,LI,32,1.51%
Treasurer,Chester,W. Michael Downes,WI,0,0.00%
Comptroller,Chester,Kevin Lembo,D,1243,58.72%
Comptroller,Chester,Kurt Miller,R,740,34.96%
Comptroller,Chester,Kevin Lembo,WF,53,2.50%
Comptroller,Chester,Kurt Miller,IND,36,1.70%
Comptroller,Chester,Paul Passarelli,LI,26,1.23%
Comptroller,Chester,Edward G Heflin,G,19,0.90%
Attorney General,Chester,William Tong,D,1199,56.34%
Attorney General,Chester,Sue Hatfield,R,808,37.97%
Attorney General,Chester,William Tong,WF,51,2.40%
Attorney General,Chester,Sue Hatfield,IND,43,2.02%
Attorney General,Chester,Peter D Goselin,G,27,1.27%
Judge of Probate 33,Chester,Jeannine Lewis,D,1544,100.00%
Registrar of Voters,Chester,Leslie Ann Holbrook,D,1263,61.85%
Registrar of Voters,Chester,Tracey Ohaus,R,779,38.15%
Governor and Lieutenant Governor,Clinton,Ned Lamont and Susan Bysiewicz,D,2788,42.89%
Governor and Lieutenant Governor,Clinton,Bob Stefanowski and Joe Markley,R,3302,50.79%
Governor and Lieutenant Governor,Clinton,Ned Lamont and Susan Bysiewicz,WF,26,0.40%
Governor and Lieutenant Governor,Clinton,Bob Stefanowski and Joe Markley,IND,112,1.72%
Governor and Lieutenant Governor,Clinton,Rodney Hanscomb and Jeffrey Thibeault,LI,19,0.29%
Governor and Lieutenant Governor,Clinton,Mark Stewart Greenstein and John Demitrus,ACL,5,0.08%
Governor and Lieutenant Governor,Clinton,Oz Griebel and Monte E Frank,GFCT,249,3.83%
Governor and Lieutenant Governor,Clinton,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Clinton,Christopher S Murphy,D,3393,52.95%
United States Senator,Clinton,Matthew Corey,R,2798,43.66%
United States Senator,Clinton,Christopher S Murphy,WF,152,2.37%
United States Senator,Clinton,Richard Lion,LI,31,0.48%
United States Senator,Clinton,Jeff Russell,G,34,0.53%
United States Senator,Clinton,Fred Linck,WI,0,0.00%
United States Senator,Clinton,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 02,Clinton,Joe Courtney,D,3527,55.58%
Representative in Congress 02,Clinton,Danny Postemski Jr,R,2518,39.68%
Representative in Congress 02,Clinton,Joe Courtney,WF,187,2.95%
Representative in Congress 02,Clinton,Daniel Reale,LI,39,0.61%
Representative in Congress 02,Clinton,Michelle Louise Bicking,G,75,1.18%
State Senator 33,Clinton,Norman Needleman,D,3262,51.39%
State Senator 33,Clinton,Melissa Ziobron,R,2957,46.59%
State Senator 33,Clinton,Melissa Ziobron,IND,128,2.02%
State Representative 35,Clinton,Jason Adler,D,3066,48.07%
State Representative 35,Clinton,Jesse MacLachlan,R,3086,48.39%
State Representative 35,Clinton,Jesse MacLachlan,IND,122,1.91%
State Representative 35,Clinton,Madeleine Leveille,G,104,1.63%
Secretary of the State,Clinton,Denise W Merrill,D,3103,49.43%
Secretary of the State,Clinton,Susan Chapman,R,2884,45.94%
Secretary of the State,Clinton,Denise W Merrill,WF,90,1.43%
Secretary of the State,Clinton,Susan Chapman,IND,105,1.67%
Secretary of the State,Clinton,Heather Lynn Sylvestre Gwynn,LI,40,0.64%
Secretary of the State,Clinton,S Michael DeRosa,G,56,0.89%
Treasurer,Clinton,Shawn Wooden,D,3060,49.08%
Treasurer,Clinton,Thad Gray,R,2905,46.59%
Treasurer,Clinton,Shawn Wooden,WF,114,1.83%
Treasurer,Clinton,Thad Gray,IND,95,1.52%
Treasurer,Clinton,Jesse Brohinsky,LI,61,0.98%
Treasurer,Clinton,W. Michael Downes,WI,0,0.00%
Comptroller,Clinton,Kevin Lembo,D,3014,48.32%
Comptroller,Clinton,Kurt Miller,R,2944,47.19%
Comptroller,Clinton,Kevin Lembo,WF,97,1.55%
Comptroller,Clinton,Kurt Miller,IND,84,1.35%
Comptroller,Clinton,Paul Passarelli,LI,50,0.80%
Comptroller,Clinton,Edward G Heflin,G,49,0.79%
Attorney General,Clinton,William Tong,D,2846,45.00%
Attorney General,Clinton,Sue Hatfield,R,3216,50.85%
Attorney General,Clinton,William Tong,WF,67,1.06%
Attorney General,Clinton,Sue Hatfield,IND,117,1.85%
Attorney General,Clinton,Peter D Goselin,G,78,1.23%
Judge of Probate 33,Clinton,Jeannine Lewis,D,3879,100.00%
Registrar of Voters,Clinton,June T Hansen,D,3253,53.39%
Registrar of Voters,Clinton,Peter G Giannotti,R,2840,46.61%
Governor and Lieutenant Governor,Colchester,Ned Lamont and Susan Bysiewicz,D,3114,41.16%
Governor and Lieutenant Governor,Colchester,Bob Stefanowski and Joe Markley,R,3628,47.96%
Governor and Lieutenant Governor,Colchester,Ned Lamont and Susan Bysiewicz,WF,107,1.41%
Governor and Lieutenant Governor,Colchester,Bob Stefanowski and Joe Markley,IND,189,2.50%
Governor and Lieutenant Governor,Colchester,Rodney Hanscomb and Jeffrey Thibeault,LI,36,0.48%
Governor and Lieutenant Governor,Colchester,Mark Stewart Greenstein and John Demitrus,ACL,52,0.69%
Governor and Lieutenant Governor,Colchester,Oz Griebel and Monte E Frank,GFCT,439,5.80%
Governor and Lieutenant Governor,Colchester,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Colchester,Christopher S Murphy,D,3830,51.40%
United States Senator,Colchester,Matthew Corey,R,3266,43.83%
United States Senator,Colchester,Christopher S Murphy,WF,243,3.26%
United States Senator,Colchester,Richard Lion,LI,76,1.02%
United States Senator,Colchester,Jeff Russell,G,36,0.48%
