office,town,candidate,party,votes,vote_percent
Zoning Board of Appeals To Fill Vacancy for Three Years,statewide,Cynthia Roman,D,1667,47.63%
Zoning Board of Appeals To Fill Vacancy for Three Years,statewide,Robert J. Casati,R,1833,52.37%
Board of Assessment Appeals,statewide,Audrey Blondin,D,485,36.01%
Board of Assessment Appeals,statewide,Donna Molon,R,862,63.99%
First Selectman,statewide,Peter Betkoski,D,507,27.80%
Board of Finance Full Term,statewide,David B. Bingham,D,615,28.68%
Board of Finance Full Term,statewide,Janet Griggs,D,685,31.95%
Board of Finance Full Term,statewide,Deborah Cadwell,R,844,39.37%
Board of Education,statewide,Therese M. Smith,D,241,18.92%
Board of Education,statewide,Laura Anderson,D,253,19.86%
Board of Education,statewide,Joseph Klar,R,376,29.51%
Board of Education,statewide,Jean Lambert,R,404,31.71%
Board of Assessment Appeals,statewide,William Tedder,D,795,100.00%
Board of Education,statewide,Sara Baker,D,2485,18.70%
Board of Education,statewide,Daniel Kelley,D,2455,18.47%
Board of Education,statewide,Chris Donahue,D,2704,20.34%
Board of Education,statewide,Kevin Agnello,R,2140,16.10%
Board of Education,statewide,Nicholas Tewell,R,1785,13.43%
Board of Education,statewide,Jan MacGregor,R,1722,12.96%
Planning & Zoning Commission,statewide,Jennifer Frank,D,834,22.60%
Planning & Zoning Commission,statewide,Dave McNally,D,918,24.88%
Planning & Zoning Commission,statewide,David P Brassard,R,994,26.94%
Planning & Zoning Commission,statewide,Charlie Allen,R,944,25.58%
Board of Finance To Fill Vacancy for Two Years,statewide,Michael Carbonneau,D,402,40.57%
Board of Finance To Fill Vacancy for Two Years,statewide,Aimee Turner,R,589,59.43%
BOARD OF EDUCATION-To Fill Vacancy for Four Years,statewide,Cristy Cantu,D,3757,48.09%
BOARD OF EDUCATION-To Fill Vacancy for Four Years,statewide,Meaghan DeLucia,R,4056,51.91%
Board of Education To Fill Vacancy for Two Years,statewide,Maria Bulson,R,186,100.00%
Board of Finance Alternate Full Term,statewide,Linda Fedor,R,2042,100.00%
Board of Education To Fill Vacancy for Two Years,statewide,Bethany Keck,D,792,100.00%
Planning & Zoning Commission Alternates,statewide,Ed Madrak,R,936,49.55%
Planning & Zoning Commission Alternates,statewide,Larry Preston,R,953,50.45%
Board of Finance Alternate,statewide,Bob Barrett,D,437,100.00%
Board of Finance To Fill Vacancy for Two Years,statewide,Cody W. O'Kelly,D,369,100.00%
Councilman District 4,statewide,Sarah Gallagher,D,1069,100.00%
Zoning Board of Appeals Full Four Year Term,statewide,Benjamin Christensen,D,1756,23.82%
Zoning Board of Appeals Full Four Year Term,statewide,Christopher Scheidel,D,1735,23.53%
Zoning Board of Appeals Full Four Year Term,statewide,Michael S. Martel,R,1914,25.96%
Zoning Board of Appeals Full Four Year Term,statewide,Claudette Morehouse,R,1967,26.68%
Council District 4,statewide,Teresa M. Barton,D,201,34.30%
Council District 4,statewide,Kevin Kerttula,R,385,65.70%
Town Plan & Zoning Commission Full Term,statewide,Daniel Fitzmaurice,D,1876,19.31%
Town Plan & Zoning Commission Full Term,statewide,Michael S. Muttitt,D,1871,19.26%
Town Plan & Zoning Commission Full Term,statewide,Ozzie Parente,R,3004,30.92%
Town Plan & Zoning Commission Full Term,statewide,Kevin Cornell,R,2963,30.50%
Board of Assessment Appeals,statewide,David Swaim,D,610,42.90%
Board of Assessment Appeals,statewide,Heather Spencer,R,812,57.10%
Board of Education,statewide,Allan Pronovost,WE,265,0.85%
Board of Education,statewide,Siobhan Maloney Bazinet,WE,302,0.97%
Board of Education,statewide,Kim Carbone Pandiani,WE,302,0.97%
Board of Education,statewide,Steven O'Donnell,D,4099,13.11%
Board of Education,statewide,Charles Johnson,D,3773,12.07%
Board of Education,statewide,Enileika Lopez-Riddle,D,3566,11.41%
Board of Education,statewide,Nickimmy Hayes,D,3821,12.22%
Board of Education,statewide,Sheri Amechi,D,3912,12.51%
Board of Education,statewide,Allan Pronovost,R,3585,11.47%
Board of Education,statewide,Siobhan Maloney Bazinet,R,3699,11.83%
Board of Education,statewide,Kim Carbone Pandiani,R,3935,12.59%
Board of Assessment Appeals,statewide,Jack Casey,D,806,41.00%
Board of Assessment Appeals,statewide,Noel Gauthier,R,1160,59.00%
Zoning Board of Appeals - Alternate,statewide,Maya Perry Liss,D,831,43.62%
Zoning Board of Appeals - Alternate,statewide,Gail E. Foreman,R,1074,56.38%
Planning and Zoning Commission Alternate,statewide,Matt Peters,D,1634,100.00%
Board of Assessment Appeals Vacancy Term,statewide,Frank Gerratana,D,4180,100.00%
Board of Finance To Fill a Vacancy For Two Years,statewide,Briana J. Brumaghim,D,874,100.00%
Board of Assessment Appeals,statewide,William Grad,D,6543,14.64%
Board of Assessment Appeals,statewide,Howard Richman,D,6553,14.66%
Board of Assessment Appeals,statewide,Joseph Huley,D,6159,13.78%
Board of Assessment Appeals,statewide,"Christopher ""Kit"" Mill",R,8082,18.09%
Board of Assessment Appeals,statewide,Jeff Reardon,R,8552,19.14%
Board of Assessment Appeals,statewide,Mark Pruner,R,8798,19.69%
Board of Education,statewide,Chirag Sadana,D,1571,30.22%
Board of Education,statewide,Laura A. Gibbons,D,1620,31.16%
Board of Education,statewide,Julie Hardridge,R,1031,19.83%
Board of Education,statewide,John Belfatto,R,977,18.79%
Board of Assessment Appeals,statewide,William Duff,IND,181,2.12%
Board of Assessment Appeals,statewide,Bruce A. Cornwell,IND,164,1.92%
Board of Assessment Appeals,statewide,Gary Passineau,D,2054,24.03%
Board of Assessment Appeals,statewide,Barbara Lyon,D,2106,24.64%
Board of Assessment Appeals,statewide,William Duff,R,2049,23.97%
Board of Assessment Appeals,statewide,Bruce A. Cornwell,R,1993,23.32%
Planning and Zoning Commission,statewide,Robert Legagneur,D,1107,12.12%
Planning and Zoning Commission,statewide,Vince Lambri,D,1131,12.38%
Planning and Zoning Commission,statewide,Robert C. Wilson,D,1174,12.85%
Planning and Zoning Commission,statewide,Mitchel A. Kvedar,D,1055,11.55%
Planning and Zoning Commission,statewide,Mohamed Amer,R,1468,16.07%
Planning and Zoning Commission,statewide,Rich Miller,R,1639,17.94%
Planning and Zoning Commission,statewide,Rudy Franciamore,R,1561,17.09%
Board of Education,statewide,Lon Seidman,D,1044,64.48%
Board of Education,statewide,Justin Pillion,R,575,35.52%
Board of Education,statewide,Stacey J. Tie,D,2923,21.37%
Board of Education,statewide,Julie Best,D,3042,22.24%
Board of Education,statewide,David Brown,R,3769,27.56%
Board of Education,statewide,Tara A. Wurm,R,3941,28.82%
Planning and Zoning Commission,statewide,Jeffrey Girard,D,1635,20.50%
Planning and Zoning Commission,statewide,Erin Golembiewski,D,1863,23.36%
Planning and Zoning Commission,statewide,Mark Winne,R,2369,29.70%
Planning and Zoning Commission,statewide,Leon Litvak,R,2109,26.44%
Board of Education,statewide,Christopher Smith,D,3596,18.00%
Board of Education,statewide,Patricia Cramer,D,3889,19.47%
Board of Education,statewide,Sam Rosenberg,D,4098,20.51%
Board of Education,statewide,Adam Grippo,R,3977,19.91%
Board of Education,statewide,Anthony Perugini,R,4164,20.84%
Board of Education,statewide,Michael Sheehan,WI,254,1.27%
Board of Finance,statewide,Tommy Burns,D,979,21.76%
Board of Finance,statewide,Greg Farnoli,D,998,22.18%
Board of Finance,statewide,Karl M. Gelotte,R,1247,27.71%
Board of Finance,statewide,Paul Winch,R,1276,28.36%
Town Council District 3,statewide,John Murphy,D,829,15.82%
Town Council District 3,statewide,Joseph F. Skerritt Jr,R,1762,33.62%
Town Council District 3,statewide,Sean Hughes,R,1798,34.31%
Town Council District 3,statewide,Paul D'Angelo,PC,852,16.26%
Board of Finance Alternate Full Term,statewide,Suzanne Woodward,D,985,45.06%
Board of Finance Alternate Full Term,statewide,Julie Marcotte,R,1201,54.94%
Board of Education,statewide,Karen E. Brodeur,D,2052,20.48%
Board of Education,statewide,Eileen D. Baker,D,1950,19.46%
Board of Education,statewide,Trevor Nichols,R,2012,20.08%
Board of Education,statewide,Tara Nolin Barros,R,2003,19.99%
Board of Education,statewide,Steven Beeler,R,2003,19.99%
Board of Assessment Appeals,statewide,Anne Kendall,D,1922,100.00%
Planning & Zoning Commission Full Term,statewide,Robert VanEgghen,D,844,24.92%
Planning & Zoning Commission Full Term,statewide,John Stelma,D,938,27.69%
Planning & Zoning Commission Full Term,statewide,Joseph P. Ziehl,R,1605,47.39%
Board of Finance to fill vacancy for two years,statewide,Samantha Spino,D,1571,36.38%
Board of Finance to fill vacancy for two years,statewide,Greg Beno,R,2747,63.62%
Representative Town Meeting District 3,statewide,Portia Bordelon,D,294,19.51%
Representative Town Meeting District 3,statewide,Jill Rusk,D,324,21.50%
Representative Town Meeting District 3,statewide,Ian Thomas,D,295,19.58%
Representative Town Meeting District 3,statewide,Autumn Hanscom,D,290,19.24%
Representative Town Meeting District 3,statewide,Neal B. Gardner,R,290,19.24%
Representative Town Meeting District 3,statewide,Petricia S. Weaver,WI,14,0.93%
City Clerk,statewide,Karen Fortunati,D,10574,100.00%
Board of Finance To Fill Vacancy For Four Years,statewide,Duncan Wilber,R,467,100.00%
Planning Commission,statewide,Jim Scheef,D,2822,24.20%
Planning Commission,statewide,Michael Crespan,R,4617,39.59%
Planning Commission,statewide,George Sam,R,4223,36.21%
Board of Finance To Fill Vacancy for Two Years,statewide,Jean de Smet,G,847,46.28%
Board of Finance To Fill Vacancy for Two Years,statewide,Mary Ann Daly,D,983,53.72%
Board of Assessment Appeals,statewide,Diane Munson,D,171,55.88%
Board of Assessment Appeals,statewide,Diane Munson,R,135,44.12%
Board of Finance,statewide,Ned Simpson,D,3082,11.39%
Board of Finance,statewide,Laura Miller,D,3112,11.51%
Board of Finance,statewide,Erica Sullivan,D,3182,11.76%
Board of Finance,statewide,John Fletcher,D,3074,11.37%
Board of Finance,statewide,Steven Goodridge,R,3614,13.36%
Board of Finance,statewide,John Madzula II,R,3744,13.84%
Board of Finance,statewide,Chandravir Ahuja,R,3618,13.38%
Board of Finance,statewide,Geoff Dent,R,3621,13.39%
Board of Assessment Appeals,statewide,C.P. Rabbitt,D,250,31.61%
Board of Assessment Appeals,statewide,Keith Richards,R,541,68.39%
Council at Large,statewide,George H Monahan,IND,503,3.14%
Council at Large,statewide,Ronald Quagliani,D,5010,31.27%
Council at Large,statewide,Gary Donovan,D,4006,25.00%
Council at Large,statewide,Thomas  Dellacamera,R,2959,18.47%
Council at Large,statewide,Colleen O'Connor,R,3543,22.11%
Board of Assessment Appeals,statewide,Robert G Johnson,D,247,100.00%
Board of Finance Alternate to Fill Vacancy for Two Years,statewide,Jenny Law,D,1150,44.66%
Board of Finance Alternate to Fill Vacancy for Two Years,statewide,"Richard B. Wells, Jr.",R,1425,55.34%
Board of Finance To Fill Vacancy for Four Years,statewide,Trish Collis,R,268,100.00%
Planning and Zoning Commission,statewide,Phyllis Ross,D,404,53.72%
Planning and Zoning Commission,statewide,David Tiffany,R,348,46.28%
Board of Finance To Fill Vacancy for Two Years,statewide,Tom Garben,D,1419,40.43%
Board of Finance To Fill Vacancy for Two Years,statewide,Claudia K. Willard,R,2091,59.57%
Board of Assessment Appeals Full Term,statewide,"Norman J. Juniewic, Sr.",D,1564,27.26%
Board of Assessment Appeals Full Term,statewide,Ralph Ricciardelli,R,4173,72.74%
Board of Assessment Appeals Alternate To Fill Vacancy for Two Years,statewide,Derek J. Packett,R,1268,100.00%
Board of Assessment Appeals,statewide,James A. Hurlbut,D,583,30.29%
Board of Assessment Appeals,statewide,Catherine Masi,D,567,29.45%
Board of Assessment Appeals,statewide,James A. Hurlbut,R,395,20.52%
Board of Assessment Appeals,statewide,Catherine Masi,R,380,19.74%
Zoning Board of Appeals to Fill Vacancy for Four Years,statewide,Carson Fincham,R,3396,100.00%
Councilmen District B,statewide,Darlene O. Young,WF,91,4.78%
Councilmen District B,statewide,Diana Revolus,WF,78,4.10%
Councilmen District B,statewide,Darlene O. Young,D,920,48.37%
Councilmen District B,statewide,Diana Revolus,D,813,42.74%
Zoning Board of Appeals,statewide,Alicia Welch,D,1442,41.42%
Zoning Board of Appeals,statewide,Dan Blanchard,D,1447,41.57%
Zoning Board of Appeals,statewide,Robert S. Stearns,R,592,17.01%
Board of Education,statewide,Sally Carr,D,210,13.13%
Board of Education,statewide,John DeShazo,D,335,20.95%
Board of Education,statewide,Jay Whitaker,D,427,26.70%
Board of Education,statewide,Ann R. DeCerbo,R,350,21.89%
Board of Education,statewide,Janet Ann Byrne,R,277,17.32%
Council Ward 3,statewide,Michael E Henry,IND,81,1.69%
Council Ward 3,statewide,Jack Knapp,IND,83,1.74%
Council Ward 3,statewide,Molly Anderson-Diker,WF,44,0.92%
Council Ward 3,statewide,Cheryl Duva,D,1021,21.36%
Council Ward 3,statewide,Molly Anderson-Diker,D,958,20.04%
Council Ward 3,statewide,Michael E Henry,R,1291,27.00%
Council Ward 3,statewide,Jack Knapp,R,1303,27.25%
Board of Assessment Appeals,statewide,Lauren Heidelberger,D,745,46.13%
Board of Assessment Appeals,statewide,Joseph Hopkins,R,870,53.87%
Board of Assessment Appeals,statewide,Jeff Craw,R,6428,100.00%
Town Council District 6,statewide,Jen Budai,D,643,46.63%
Town Council District 6,statewide,Ken Poisson,R,736,53.37%
Board of Finance To Fill Vacancy for Two Years,statewide,Art Laske,D,1529,50.02%
Board of Finance To Fill Vacancy for Two Years,statewide,Wendy Bowditch,R,1528,49.98%
Board of Apportionment and Taxation,statewide,Joseph J. Knapik,D,5318,13.93%
Board of Apportionment and Taxation,statewide,Denese A. Deeds,D,5360,14.04%
Board of Apportionment and Taxation,statewide,Jarrett Frazier,D,4999,13.09%
Board of Apportionment and Taxation,statewide,John A. Boyko,R,7235,18.95%
Board of Apportionment and Taxation,statewide,John J. Francino-Quinn,R,7190,18.83%
Board of Apportionment and Taxation,statewide,John A. Belden,R,8074,21.15%
Board of Finance To Fill Vacancy for Four Years,statewide,Michael Joplin,D,617,62.39%
Board of Finance To Fill Vacancy for Four Years,statewide,John P. O'Hare,R,372,37.61%
BOARD OF ASSESSMENT APPEALS - FULL TERM,statewide,"Gregory S. Moran, Sr.",R,586,100.00%
Board of Education Full Term,statewide,Jim McGowan,D,1324,22.01%
Board of Education Full Term,statewide,C. Glenn Flanders,D,1243,20.66%
Board of Education Full Term,statewide,Dennis A. Gragnolati,R,1764,29.32%
Board of Education Full Term,statewide,Kylee E. Christianson,R,1685,28.01%
Board of Education To Fill Vacancy for Two Years,statewide,Karen Willett,D,3109,46.11%
Board of Education To Fill Vacancy for Two Years,statewide,Hugo Alves,R,3634,53.89%
Board of Education Full Term,statewide,"Stanley ""Chet"" Stefanowicz",D,571,18.75%
Board of Education Full Term,statewide,Jamie Towle-Weicksel,D,562,18.45%
Board of Education Full Term,statewide,Lisa Mazzella,R,961,31.55%
Board of Education Full Term,statewide,Christine Wagner,R,952,31.25%
Alderman 6th Ward,statewide,Jonathan Vining,D,205,15.14%
Alderman 6th Ward,statewide,Chris Grizzle,D,207,15.29%
Alderman 6th Ward,statewide,Josh Shuart,R,473,34.93%
Alderman 6th Ward,statewide,Tony Mammone,R,469,34.64%
Zoning Board of Appeals Alternate Two Year Term,statewide,Tiffany Mohammed,D,2753,42.78%
Zoning Board of Appeals Alternate Two Year Term,statewide,Jennifer Marshall-Nealy,D,2942,45.71%
Zoning Board of Appeals Alternate Two Year Term,statewide,David E. Kamins,R,741,11.51%
Planning and Zoning Commission Alternates,statewide,William Avery,D,702,21.16%
Planning and Zoning Commission Alternates,statewide,Kawan Gordon,D,647,19.51%
Planning and Zoning Commission Alternates,statewide,Rodney Fournier,R,993,29.94%
Planning and Zoning Commission Alternates,statewide,Thomas Crockett,R,975,29.39%
Board of Assessment Appeals,statewide,Shirley A. Salvatore,D,5731,22.85%
Board of Assessment Appeals,statewide,Thomas J. Ragaini,D,5641,22.49%
Board of Assessment Appeals,statewide,Erick Rosengren,R,6590,26.28%
Board of Assessment Appeals,statewide,Mary Alford,R,7118,28.38%
Planning Commission,statewide,Marc Loewengart,D,2302,14.37%
Planning Commission,statewide,Scott Dale,D,2385,14.88%
Planning Commission,statewide,Jeffrey Kass,D,2372,14.80%
Planning Commission,statewide,Linda Taylor,R,3088,19.27%
Planning Commission,statewide,John Mara,R,2971,18.54%
Planning Commission,statewide,Michael Del Valle,R,2907,18.14%
Board of Assessment Appeals,statewide,Susan Wasstrom,D,773,23.48%
Board of Assessment Appeals,statewide,Natalie Dionne,D,716,21.75%
Board of Assessment Appeals,statewide,Justin G. Phaiah,R,896,27.22%
Board of Assessment Appeals,statewide,Joanne Eiler,R,907,27.55%
Board of Assessment Appeals,statewide,Matthew J. Long,LI,916,15.90%
Board of Assessment Appeals,statewide,Julie Fitts Ritter,R,2422,42.05%
Board of Assessment Appeals,statewide,Angela Ryan,R,2422,42.05%
Zoning Board of Appeals Alternates,statewide,Robert Hines,D,1671,30.22%
Zoning Board of Appeals Alternates,statewide,Salvatore Nucifora,R,1878,33.97%
Zoning Board of Appeals Alternates,statewide,George Coshow,R,1980,35.81%
Constables,statewide,Daniel Golden,D,3764,13.25%
Constables,statewide,Mark Cekala Jr.,D,3835,13.50%
